account_name,isin,accounting_year,g_S1,g_S2,FACTSET_ENTITY_ID
"Hotel Shilla Co., Ltd.",KR7008770000,2015,5992.0,,05J11H-E
LG Display,KR7034220004,2015,4.532525e6,3490745,05WWDD-E
Helical Plc,GB00B0FYMT95,2015,570.0,2408,05J049-E
Ayala Land Inc,PHY0488F1004,2015,28192.0,267644.7,05HX0T-E
STMicroelectronics International NV,NL0000226223,2015,575218.0,748422,0018FZ-E
Barratt Developments plc,GB0000811801,2015,18224.0,11843,05HWZ1-E
Experian Group,GB00B19NLV48,2015,4419.0,38012,003LL4-E
Experian Group,GB00B19NLV48,2015,4419.0,38012,008NTK-E
Cielo SA,BRCIELACNOR3,2015,3779.0,772,05W4YC-E
Royal Wessanen NV,NL0000395317,2015,5760.0,380,05HZ34-E
"Inapa - Investimentos, Participações e Gestão, SA",PTINA0AP0008,2015,6829.0,1342,05J32F-E
Koninklijke DSM,NL0000009827,2015,608762.0,458643,00308C-E
Royal BAM Group nv,NL0000337319,2015,196337.0,,05J1B6-E
Kathmandu Holdings,NZKMDE0001S3,2015,0.0,7301.33,089RC4-E
Tieto Oyj,FI0009000277,2015,99.7,20879.1,05HMFJ-E
Tieto Oyj,FI0009000277,2015,99.7,20879.1,0LSYXD-E
Stockmann Oyj,FI0009000236,2015,1800.0,,05J0B1-E
Stora Enso Oyj,FI0009005961,2015,2.36e6,2040000,002V9S-E
Vaisala Oyj,FI0009900682,2015,815.55,6051.32,05J087-E
Statoil ASA,NO0010096985,2015,1.6299056e7,311016,003KTP-E
Solstad Offshore,NO0003080608,2015,510300.9,262.8,05J1V2-E
Solstad Offshore,NO0003080608,2015,510300.9,262.8,0H4V86-E
OP Financial Group,FI0009003222,2015,1775.0,23446,05HZ7G-E
Nokian Tyres,FI0009005318,2015,63937.0,59291,05JTW6-E
Hormel Foods,US4404521001,2015,966021.0,591375,000LS4-E
Welltower Inc.,US95040Q1040,2015,6930.0,169085,000LKV-E
Wood Group,GB00B5N0P849,2015,5472.0,5684,0012R4-E
Bellway Plc,GB0000904986,2015,10634.0,4358,05HXSC-E
J Sainsbury Plc,GB00B019KW72,2015,601091.0,722511.86,05HFTW-E
FMC Corp,US3024913036,2015,270526.0,60850,000KLW-E
Freeport-McMoRan Inc.,US35671D8570,2015,6.035741e6,4563180,000KS2-E
TOYOTA CAETANO,PTSCT0AP0018,2015,979.96,870.34,05J469-E
Investec Limited,ZAE000081949,2015,1813.0,36683,05HWY2-E
Oceana,ZAE000025284,2015,175240.0,78607,05J29Z-E
Barry Callebaut AG,CH0009002962,2015,109783.0,258069,05HZ7B-E
YÜNSA YÜNLÜ SANAYI VE TICARET A.S.,TRAYUNSA91B5,2015,10775.0,23134,05JG97-E
Nolato AB,SE0000109811,2015,1542.0,55633,05J3MH-E
"Simmtech Co., Ltd.",KR7036710002,2015,5452.0,77558,05Z7ZC-E
Porton,CNE100001S57,2015,8287.34,35607.46,08LHSX-E
Syniverse,US87163F1066,2015,39.1,6511.4,06TH62-E
KCOM,GB0007448250,2015,1866.0,13242,001LM4-E
Feintool Group,CH0009320091,2015,752.0,48367,05J39R-E
Cenovus Energy Inc.,CA15135U1093,2015,5.94491784e6,1292692.76,083V0Q-E
Grupo Logista,ES0105027009,2015,35065.0,15070,0DSQK1-E
"JXTG Holdings, Inc.",JP3386450005,2015,1.7736337e7,,088JCX-E
Pinnacle Foods Group,US72348P1049,2015,82793.0,189202,0084JT-E
"Hansae Co., Ltd",KR7105630008,2015,895.0,16107,07K7NP-E
Delta Galil,IL0006270347,2015,9994.0,24705,003LCJ-E
Hanesbrands Inc.,US4103451021,2015,101493.0,126565,0089PB-E
Iron Mountain Inc.,US46284V1017,2015,130267.0,130614,00G70G-E
Iron Mountain Inc.,US46284V1017,2015,130267.0,130614,0049BR-E
SunPower Corporation,US8676524064,2015,2626.0,275999,006DPK-E
Celulose Irani,BRRANIACNPR2,2015,90007.0,12959,0061H3-E
ÅF AB,SE0005999836,2015,0.0,1911,05J4TH-E
Nordic Semiconductor ASA,NO0003055501,2015,0.0,471.86,05JLV0-E
EVRY ASA,NO0010019649,2015,23.6,5732.1,09XH4X-E
Iren SpA,IT0003027817,2015,2.973436e6,107817,09W4PM-E
Piaggio & C SpA,IT0003073266,2015,20388.0,42246,05L6HL-E
China Agri-Industries Holdings Ltd,HK0606037437,2015,1.03957e6,,0092QM-E
Össur hf.,IS0000000040,2015,38.0,51,05L60D-E
Zignago Vetro SpA,IT0004171440,2015,182710.0,44411,06RMK1-E
Capitec Bank Holdings Ltd,ZAE000035861,2015,1613.0,29277,05KFD1-E
Life Healthcare Group Holdings Ltd,ZAE000145892,2015,4790.6,156183.79,06JSQ9-E
Royal Bafokeng Platinum Ltd,ZAE000149936,2015,5467.0,299208,0B6B7H-E
Telenet Group Holding NV,BE0003826436,2015,6571.0,19045,0688VK-E
Cofinimmo SA/NV,BE0003593044,2015,109.0,230,05HZ3X-E
Befimmo SA,BE0003678894,2015,291.05,35.77,05HZ66-E
Banco Santander Brasil,BRSANBACNOR8,2015,18768.0,38952,05NSLM-E
Indorama Ventures PCL,TH1027010004,2015,2.226176e6,,06KVGK-E
Acacia Mining,GB00B61D2N63,2015,210233.0,159860,00CFDJ-E
Capital & Counties Properties,GB00B62G9D36,2015,1356.0,5553,095B5H-E
Jupiter Fund Management,GB00B53P2009,2015,182.4,228.7,00CN10-E
SuperGroup,GB00B60BD277,2015,500.0,9575,00CGVP-E
TalkTalk Telecom Group,GB00B4YCDF59,2015,614.0,16819,09JR5T-E
Volex Group,GB0009390070,2015,744.0,17264,05J4GQ-E
XP Power,SG9999003735,2015,15.0,3035,06R22B-E
True Corporation,TH0375010Z06,2015,18235.0,296908,0025Z4-E
CenturyLink,US1567001060,2015,257420.0,1960626,09SD1S-E
SK Holdings,KR7034730002,2015,472.0,33536,0FQ996-E
AFYON ÇIMENTO SANAYI T.A.S.,TRAAFYON91F6,2015,318437.0,27899,05J4PC-E
"MS&AD Insurance Group Holdings, Inc.",JP3890310000,2015,25010.0,94940,09MW66-E
Foschini Group Ltd,ZAE000148466,2015,3574.13,152019.75,003NPN-E
Mineral Resources,AU000000MIN4,2015,84743.0,2391,008H8N-E
ASELSAN ELEKTRONIK SANAYI VE TICARET A.S.,TRAASELS91H2,2015,10619.0,35742,05J2WY-E
Alaska Air Group,US0116591092,2015,4.829993e6,10473,000BNX-E
"J.B. Hunt Transport Services, Inc.",US4456581077,2015,1.681697e6,22776,000LVB-E
Capital Power Corporation,CA14042M1023,2015,1.084316505e7,2372.64,00C0ZN-E
MIGROS TICARET A.S.,TREMGTI00012,2015,228541.38,179714.51,07NWS4-E
Sandfire Resources NL,AU000000SFR8,2015,76647.0,140,006GLR-E
Charoen Pokphand Foods PCL,TH0101A10Z01,2015,226624.57,659210.16,05HZD3-E
Korea District Heating Corp.,KR7071320006,2015,4.01998e6,110937,072G6Z-E
Kernel Holding,LU0327357389,2015,248000.0,183000,066839-E
ZORLU ENERJI ELEKTRIK ÜRETIM A.S.,TRAZOREN91L8,2015,368373.0,105427,05KM47-E
Detour Gold Corporation,CA2506691088,2015,180753.0,35206,008V2G-E
Edenred SA,FR0010908533,2015,340000.0,4321000,09P854-E
New Gold Inc.,CA6445351068,2015,171000.0,111200,003Q9G-E
Systemair,SE0002133975,2015,197.0,,06QQRQ-E
"SCREEN Holdings CO., Ltd.",JP3494600004,2015,11436.0,,05HXHQ-E
Ecorodovias Infraestrutura e Logística S.A,BRECORACNOR8,2015,13221.0,5499,09J0TT-E
"Sawai Pharmaceutical Co., Ltd.",JP3323050009,2015,12484.8,,05J3C0-E
"Otsuka Holdings Co., Ltd.",JP3188220002,2015,357806.0,,07J4W6-E
"Amadeus IT Group, S.A.",ES0109067019,2015,983.0,33188,09Q519-E
AT&S Austria Technologie & Systemtechnik AG,AT0000969985,2015,18600.0,276900,05J0KT-E
Kapsch TrafficCom AG,AT000KAPSCH9,2015,615412.0,173139,06FYBN-E
Palfinger AG,AT0000758305,2015,16798.0,41279,05J17T-E
Mahindra & Mahindra Financial Services,INE774D01024,2015,127.0,1874,06F11N-E
Tata Global Beverages,INE192A01025,2015,21240.09,40933.07,05J20N-E
Delta Lloyd NV,NL0009294552,2015,2255.0,1038,003C2X-E
Lululemon Athletica Inc.,US5500211090,2015,1753.71,13962.5,06B3CZ-E
MEG Energy Corp.,CA5527041084,2015,2.142139e6,813,006P4Y-E
"Gemtek Technology Co.,Ltd.",TW0004906003,2015,1523.46,24910.08,05KYZC-E
UPM-Kymmene Corporation,FI0009005987,2015,4.14e6,2830000,002V58-E
American Water Works,US0304201033,2015,59516.0,585139,009KX0-E
Motorola Solutions,US6200763075,2015,21156.0,145046,0BC4VB-E
Motorola Solutions,US6200763075,2015,21156.0,145046,000Q8J-E
Abengoa,ES0105200416,2015,2.135808e6,647238,003G1Q-E
Raubex Group Limited,ZAE000093183,2015,148634.24,21725.09,06Q1TG-E
"Integrated Device Technology, Inc.",US4581181066,2015,472.41,13259.91,000MZR-E
SURA Peru,PEP104001008,2015,49.35,2766.61,05PH3P-E
HannStar Board Tech. (Jiangyin) Corp,KYG4280A1031,2015,10816.16,359553.59,008NDL-E
Sanden,JP3336400001,2015,25378.0,104956,05HZMS-E
Carlisle Companies Inc.,US1423391002,2015,376177.59,6015652.9,000DCQ-E
ZAYO,US98919V1052,2015,0.0,0,07GH4H-E
"EQUINIX, INC.",US29444U7000,2015,9110.0,1122413,002QWZ-E
Hyatt Hotels,US4485791028,2015,280171.0,1305998,0789KJ-E
"Level 3 Communications, Inc.",US52729N3089,2015,39304.75,601703.55,002171-E
"Level 3 Communications, Inc.",US52729N3089,2015,39304.75,601703.55,0022BV-E
GOODMAN NETWORKS INC,US38239H1059,2015,33497.0,4992,065F92-E
CONSTRUTORA NORBERTO ODEBRECHT S.A,BRDBREACNOR3,2015,555642.5,38544.94,05VH6X-E
CREE INC.,US2254471012,2015,149421.0,176464,0010YB-E
Diamond Electric,JP3499700007,2015,202.13,,05JCZZ-E
Foster,JP3802800007,2015,3229.22,120605.02,05J42W-E
Sunrex,TW0002387008,2015,296.37,9658.46,05J42Y-E
Tenneco,US8803491054,2015,82927.0,342626,001D17-E
RADISYS,US7504591097,2015,0.0,0,0013R1-E
LEXTAR,TW0003698007,2015,44884.0,71081,07NKRL-E
Basil Read,ZAE000029781,2015,82375.31,3117.41,05JHT5-E
Sampo Corporation,TW0001604007,2015,977697.0,977697,06M9PG-E
PostNL,NL0009739416,2015,42000.0,40000,063Q6G-E
BRISA BRIDGESTONE SABANCI LASTIK SAN.VE TIC.A.S,TRABRISA91E3,2015,9144.0,114522,05J2PQ-E
AKÇANSA ÇIMENTO SANAYI VE TICARET A.S.,TRAAKCNS91F3,2015,5.974717e6,269197,061S53-E
"DAEDUCK ELECTRONICS CO., LTD.",KR7008060006,2015,3083.0,,05HZHD-E
Pericom Semiconductor Corp.,US7138311052,2015,630.06,84.86,001S9D-E
"Interface, Inc.",US4586653044,2015,6538.0,28012,000N0V-E
Glencore plc,JE00B4T3BW64,2015,2.3398294e7,14193440,0BRLNB-E
Eletropaulo Metropolitana Eletricidade de São Paulo S/A,BRELPLACNPR6,2015,6156.0,569420,05HZGW-E
bpost,BE0974268972,2015,70558.0,13407,05L2FS-E
Inscape Corporation,CA45769T1021,2015,3094.0,518,003SWR-E
Aurizon Holdings,AU000000AZJ1,2015,693224.0,429103,09S0J7-E
Edwards Lifesciences Corp,US28176E1082,2015,7578.0,29712,002Q6V-E
Daetwyler Holding AG,CH0030486770,2015,8660.0,,05J266-E
Dia,ES0126775032,2015,648655.78,302401.46,06HVK0-E
"International Consolidated Airlines Group, S.A.",ES0177542018,2015,2.6404149e7,122469,001FXH-E
"International Consolidated Airlines Group, S.A.",ES0177542018,2015,2.6404149e7,122469,09NBHB-E
Xylem Inc,US98419M1009,2015,37304.0,40819,0C4770-E
BNK Financial Group Inc.,KR7138930003,2015,19620.0,27001,05HZCJ-E
BNK Financial Group Inc.,KR7138930003,2015,19620.0,27001,0BN12J-E
Humax Co Ltd,KR7115160004,2015,121.0,3559,05HXP4-E
Addtech AB,SE0005568136,2015,10379.0,1954,05J3L7-E
Gjensidige Forsikring ASA,NO0010582521,2015,785.0,1794,069Y86-E
Aker BP,NO0010345853,2015,255520.0,0,0GB1DL-E
Aker BP,NO0010345853,2015,255520.0,0,08XM5M-E
"VMware, Inc",US9285634021,2015,4878.0,71230,05WNR8-E
DGB Financial Group,KR7139130009,2015,2770.11,15361.81,05HYV0-E
DGB Financial Group,KR7139130009,2015,2770.11,15361.81,0BP9FP-E
OPHIR ENERGY PLC,GB00B24CT194,2015,82496.0,508,077857-E
PTT Global Chemical,TH1074010006,2015,5.334185e6,6439,0C46YL-E
BanColombia SA,COB07PA00078,2015,534.0,21641,003JGK-E
OMNIA HOLDINGS LTD,ZAE000005153,2015,42766.0,78464,05JBQH-E
Van Lanschot Kempen NV,NL0000302636,2015,3557.0,191,05HZZZ-E
Ebro Foods SA,ES0112501012,2015,139450.0,102216,05HK52-E
Calsonic Kansei Corporation,JP3220400000,2015,34752.65,172789.92,05HZ05-E
Chorus,NZCNUE0001S2,2015,902.0,8930,0C1XCC-E
BioGaia AB,SE0000470395,2015,6.87,95.2,05JH3R-E
"Sumitomo Mitsui Trust Holdings, Inc.",JP3892100003,2015,5002.14,,089108-E
SCSK Corporation,JP3400400002,2015,157.94,45454.01,0C45FY-E
Anritsu Corporation,JP3128800004,2015,1498.21,15030.79,05HXH8-E
Evonik Industries AG,DE000EVNK013,2015,5.59319e6,3155763,06XPZ0-E
Banco Davivienda SA,COB51PA00076,2015,5019.0,8624,05WQPQ-E
Cementos Argos SA,COD38PA00046,2015,7.839336e6,336482,06C3Z9-E
Empresa de Energia de Bogota S.A. E.S.P.,COE01PA00026,2015,2692.01,146.29,094R7W-E
Grupo de Inversiones Suramericana SA,COT13PA00086,2015,1558.4,9815.64,05J27C-E
Grupo Nutresa S.A.,COT04PA00028,2015,91274.4,,05J103-E
Bank Cler AG,CH0018116472,2015,167.0,573,05J6HK-E
Toyoda Gosei,JP3634200004,2015,129839.0,293183,05HWZM-E
JSP,JP3386000008,2015,17759.0,,05J2V5-E
Tennant Company,US8803451033,2015,22617.0,11286,000XNB-E
PCC Exol,PLPCCEX00010,2015,193.0,16018,0CPDNL-E
Alliance Data Systems,US0185811082,2015,3035.0,35480,002RBQ-E
Dunkin' Brands Group,US2655041000,2015,3881.0,4422,00D5Y7-E
Gentex Corp.,US3719011096,2015,6000.15,0,000KZS-E
Keurig Green Mountain,US49271M1009,2015,35531.77,0,0016K0-E
Greif Inc,US3976241071,2015,322500.0,438600,000L92-E
Ingram Micro Inc.,US4571531049,2015,103810.0,85836,0018WT-E
Lam Research Corp.,US5128071082,2015,20823.0,46832,000NYZ-E
Lennox International Inc,US5261071071,2015,67000.0,75000,002FQ7-E
Liberty Global plc,GB00B8W67662,2015,84400.0,516400,00FD8L-E
Liberty Global plc,GB00B8W67662,2015,84400.0,516400,061DW8-E
Liberty Property Trust,US5311721048,2015,14464.7,177118.2,000P4J-E
Macerich Co.,US5543821012,2015,13001.0,73419,000PC2-E
ManpowerGroup,US56418H1005,2015,19565.0,11741,000PFH-E
"Regeneron Pharmaceuticals, Inc.",US75886F1075,2015,39000.0,16700,000VC1-E
"Smithfield Foods, Inc.",US8322481081,2015,412198.0,842201,000WMP-E
IMA SpA,IT0001049623,2015,4919.5,6225.7,05HZTP-E
CTT - Correios de Portugal SA,PTCTT0AM0001,2015,15724.0,,05KVVP-E
National Bank of Abu Dhabi,AEN000101016,2015,935.2,35099,05NSMD-E
National Bank of Abu Dhabi,AEN000101016,2015,935.2,35099,0H18PX-E
Multi-Color NACPG,US6253831043,2015,82757.0,,000Q98-E
TXC Corporation,TW0003042008,2015,496.62,16922.31,05J3PK-E
Chaun-Choung Technology Corp,TW0006230006,2015,837.45,10128.41,05YPVW-E
Morgans Hotel Group,US61748W1080,2015,1162.0,4213,05Z7KV-E
Mondelez International Inc,US6092071058,2015,757010.0,933641,002RNG-E
PVH Corp,US6936561009,2015,41293.0,93166,000TCV-E
Asia Pulp & Paper,US04516V1008,2015,1.066e7,1100000,003R40-E
John Laing Infrastructure Fund,GG00B4ZWPH08,2015,31719.11,100028.13,08CX8F-E
Petra Diamonds Ltd,BMG702781094,2015,55047.79,523024.69,05JG0J-E
Bioquell PLC,GB0004992003,2015,287.0,491,05J5SD-E
"Oplink Communications, LLC",US68375Q4038,2015,1449.06,17651.68,002ZHP-E
Direct Line Insurance Group,GB00BY9D0Y18,2015,7643.0,14968,0988T6-E
Synthomer plc,GB0009887422,2015,46164.0,152552,05HWMP-E
Hongkong & Shanghai Hotels Ltd,HK0045000319,2015,22282.0,89143,05HZ5D-E
Super Retail Group,AU000000SUL0,2015,894.0,83004,05VDYY-E
Celsia SA ESP,COT60PA00038,2015,2.85817891e6,63059.2,05PMHJ-E
Nihon Kohden Corporation,JP3706800004,2015,281.58,4854.12,05J1LM-E
Borregaard ASA,NO0010657505,2015,151094.0,120921,05MMLM-E
AbbVie Inc,US00287Y1091,2015,317524.0,341919,00DYYX-E
Fleury S.A.,BRFLRYACNOR5,2015,2972.01,5692.85,07G4LH-E
ALLIANCE FIBER OPTIC PRODUCTS,US0186803062,2015,100.0,635.7,003173-E
KOA,JP3283400004,2015,3215.0,63724,05HZSV-E
LOTES CO LTD,TW0003533006,2015,1255.41,29954.83,06SKFG-E
VIVOTEK LTD,TW0003454005,2015,58.33,996.49,06HK92-E
ADLINK,TW0006166002,2015,253584.0,895663,065775-E
OE SOLUTIONS,KR7138080007,2015,1143.24,0,09CNYP-E
OE SOLUTIONS,KR7138080007,2015,1384.78,,09CNYP-E
Rexnord Industries LLC,US9837931008,2015,36637.21,77023.2,06GPGV-E
Mahindra Lifespace Developers Limited,INE813A01018,2015,1753.0,11459,05K4XN-E
Alpha Networks,TW0003380002,2015,185.66,4643.22,05WVZ2-E
Koppers Holdings Inc,US50060P1066,2015,425279.0,160612,060T29-E
"YONYU Plastics (Shanghai) Co.,Ltd",TW0001323004,2015,463.0,16441,05JF05-E
Altarea Cogedim,FR0000033219,2015,2076.0,2041,05ZYMT-E
Leidos,US5253271028,2015,1620.0,44016,06GFD5-E
Champion Real Estate Investment Trust,HK2778034606,2015,300.0,33299,0088KB-E
China State Construction International Holdings Ltd,KYG216771363,2015,1.360773e6,,064T8Z-E
Minth Group Ltd,KYG6145U1094,2015,2800.0,2000,007SBG-E
ÇIMSA ÇIMENTO SANAYI VE TICARET A.S.,TRACIMSA91F9,2015,3.357105e6,209071,05J2TX-E
Groupe Fnac,FR0011476928,2015,1935.0,4094,0D6K1F-E
CNH Industrial NV,NL0010545661,2015,165306.0,,0D7GLM-E
CNH Industrial NV,NL0010545661,2015,165306.0,,001YRC-E
PEGASUS HAVA TASIMACILIGI A.S.,TREPEGS00016,2015,1.86506675e6,1583.84,061K84-E
Caverion,FI4000062781,2015,37533.0,,0D2B6X-E
RCL Foods Ltd,ZAE000179438,2015,544877.38,554790.86,05S7MN-E
Partnership Assurance Group plc,GB00B9QN7S21,2015,0.0,501.62,00FHPG-E
S&T Motiv Co Ltd,KR7064960008,2015,30001.0,30001,05ZSGP-E
News Corp,US65249B2088,2015,29401.0,196001,00F8BV-E
Fonterra Co-operative Group,NZFSFE0001S5,2015,1.433175e6,618609,0CW20X-E
BRP,CA05577W2004,2015,31321.0,30937,06GPCY-E
Attacq Ltd,ZAE000177218,2015,973.0,145746,0B8CMX-E
Via Varejo,BRVVARACNOR1,2015,44909.0,42891,05J2S0-E
Suntory Beverage & Food,JP3336560002,2015,135070.0,131795,0813DB-E
SolarCity Corp,US83416T1007,2015,29759.0,7070,06KGBG-E
STEWART INFORMATION SERVICES CORPORATION,US8603721015,2015,0.0,0,000WYS-E
Valmet,FI4000074984,2015,15400.0,72700,0DH64Z-E
"Tomoku Co., Ltd",JP3554000004,2015,27434.0,20064,05J25L-E
Media6,FR0000064404,2015,2767.0,2317,05JD1N-E
Worthington Industries,US9818111026,2015,131853.0,196200,000Z0L-E
Arista Networks,US0404131064,2015,1056.11,4131.29,07B5JH-E
"Nippon Light Metal Holdings Company, Ltd",JP3700200003,2015,354509.0,517871,0CR8ZF-E
TPR CO.LTD,JP3542400001,2015,3508.0,24775,0C4BWR-E
Axalta Coating Systems,BMG0750C1082,2015,79796.0,133933,0CSK0C-E
ARTESYN EMBEDDED TECHNOLOGIES,US0431271099,2015,608.0,99174,000F2M-E
HK Electric Investments,HK0000179108,2015,8.47e6,,0DHBSN-E
Arkhangelsk Pulp and Paper Mill,RU0005418796,2015,1.819368e6,12885,05VPCF-E
ISG plc,GB0002925955,2015,102.9,0,05J42D-E
ARRIS International PLC,GB00BZ04Y379,2015,588.4,44460.9,000C6L-E
ARRIS International PLC,GB00BZ04Y379,2015,588.4,44460.9,00389G-E
ARRIS International PLC,GB00BZ04Y379,2015,588.4,44460.9,0FH33K-E
Seven Generations Energy,CA81783Q1054,2015,274011.0,5492,00BBXC-E
Japan Display Inc.,JP3389660006,2015,114246.0,625020,0C1VMM-E
NN Group NV,NL0010773842,2015,2954.0,,00FH6Y-E
Samsung SDS,KR7018260000,2015,4124.0,89586,05FD4Y-E
Scentre Group,AU000000SCG8,2015,18300.0,288064,0DHSZD-E
Saga,GB00BLT1Y088,2015,96026.0,6235,0608FK-E
Just Eat,GB00BKX5CN86,2015,1026.0,627,0CJNY9-E
Sopra Steria Group,FR0000050809,2015,4261.0,21379,05HZTV-E
Indivior,GB00BRS65X63,2015,147.3,1344.6,00GFL3-E
"Daifuku Co., Ltd.",JP3497400006,2015,8838.0,28721,05HZCB-E
Toda Kogyo Corp,JP3627400009,2015,12856.0,70804,05J20J-E
Nippon Valqua Industries Ltd,JP3744200001,2015,2115.59,17096.32,05J3B4-E
ASAHI PRINTING,JP3110600008,2015,1639.0,19204,05J4Y6-E
"Jiangxi Black Cat Carbon Black Co., Ltd.",CNE000001NQ3,2015,73856.07,102127.13,06QF75-E
SunEdison,US86732Y1091,2015,11987.0,400184,001B00-E
TUI Group,DE000TUAG000,2015,6.443896e6,438855,05HGB3-E
Dixons Carphone,GB00B4Y7R145,2015,23411.0,109534,05HXM4-E
Dixons Carphone,GB00B4Y7R145,2015,23411.0,109534,09JRBB-E
"Hannon Armstrong Sustainable Infrastructure Capital, Inc",US41068X1000,2015,0.0,68,00FCDT-E
Baxalta Inc,US07177M1036,2015,92000.0,102000,00GGZW-E
South32,AU000000S320,2015,1.1212e7,13178000,0F0Z8L-E
Cellnex Telecom SA,ES0105066007,2015,2575.89,,0FG8RZ-E
Shopify Inc,CA82509L1076,2015,0.0,,0958JJ-E
The Kraft Heinz Company,US5007541064,2015,626290.0,820070,0FFB5P-E
The Kraft Heinz Company,US5007541064,2015,626290.0,820070,00DVRD-E
Worldpay Group,GB00BYYK2V80,2015,1185.0,3138,0FS4WH-E
Vicinity Centres,AU000000VCX7,2015,10768.0,227216,0670VX-E
Pactiv Coproration,US6952571056,2015,380.0,7247,002PGB-E
dormakaba Holding AG,CH0011795959,2015,17514.0,,05HXS3-E
dormakaba Holding AG,CH0011795959,2015,17514.0,,0FJ3J7-E
Abertis Infraestructuras,ES0111845014,2015,65169.0,54264,05HGD6-E
Abbott Laboratories,US0028241000,2015,476000.0,524000,000BG2-E
Allianz SE,DE0008404005,2015,64984.0,,0032RQ-E
Alstom,FR0010220475,2015,54860.0,68634,002T5B-E
AU Optronics,TW0002409000,2015,309485.14,2570918.99,05HWHG-E
Axel Springer SE,DE0005501357,2015,4167.0,52384,05HWRB-E
Bankinter,ES0113679I37,2015,398.54,8911,05HJX4-E
Bic,FR0000120966,2015,9061.0,89580,05HDZS-E
Bilfinger SE,DE0005909006,2015,13311.0,50725,05HQLJ-E
Bucher Industries AG,CH0002432174,2015,44435.0,42001,05J13K-E
"Canadian Tire Corporation, Limited",CA1366812024,2015,42662.0,47589,003MQX-E
Carl Zeiss AG,DE0005313704,2015,0.0,48446,05J5W9-E
Cia Energética de São Paulo S.A. - CESP,BRCESPACNOR3,2015,2596.0,439,05WHCL-E
CaixaBank,ES0140609019,2015,19120.0,,06Y6NS-E
FERROVIAL,ES0118900010,2015,563169.0,124573,08D377-E
Formosa Petrochemical,TW0006505001,2015,2.9225311e7,129452,05W3SN-E
Formosa Chemicals & Fibre Corporation,TW0001326007,2015,6.878173e6,3751398,05HWHJ-E
PJSC Gazprom,RU0007661625,2015,1.02686368e8,8049472,05HWBM-E
IGM Financial Inc.,CA4495861060,2015,468.0,18,05G8F7-E
Imperial Brands,GB0004544929,2015,127730.0,156447,003KF1-E
"The Kansai Electric Power Co., Inc.",JP3228600007,2015,4.570578387e7,,05HWC3-E
Keyera Corp.,CA4932711001,2015,1.774563e6,308434,00CZ2H-E
Logitech International SA,CH0025751329,2015,455.0,14227,001QBC-E
Lundin Mining Corporation,CA5503721063,2015,264843.0,458887,06LBVF-E
Mitsubishi Motors Corporation,JP3899800001,2015,132429.0,354182,05HWGM-E
"Mitsui Mining & Smelting Co., Ltd.",JP3888400003,2015,674898.0,,05HWRC-E
MTU Aero Engines Holding AG,DE000A0D9PT0,2015,37641.0,22330,064R02-E
Nan Ya Plastics,TW0001303006,2015,2.99932e6,3293289,05HWFK-E
Northrop Grumman Corp,US6668071029,2015,141184.0,432923,0034R9-E
Obrascon Huarte Lain (OHL),ES0142090317,2015,196792.15,68679.13,05HKW1-E
QUALCOMM Inc.,US7475251036,2015,75205.0,150963,000V67-E
Raiffeisen Bank International AG,AT0000606306,2015,7301.0,25392,09WND4-E
Rentokil Initial,GB00B082RF11,2015,210485.0,23321,003JV0-E
Rolls-Royce,GB00B63H8491,2015,374000.0,375000,00D76C-E
Rolls-Royce,GB00B63H8491,2015,374000.0,375000,05HK9X-E
Schindler Holding AG,CH0024638196,2015,136936.0,43806,05HWZT-E
Shaftesbury,GB0007990962,2015,312.0,1405,05HZBG-E
"Shionogi & Co., Ltd.",JP3347200002,2015,36894.0,55255,05HWGG-E
Wheaton Precious Metals,CA9628791027,2015,0.0,35.3,0612T2-E
"Sohgo Security Services Co., Ltd.",JP3431900004,2015,23251.0,,05K3DK-E
Sun Life Financial Inc.,CA8667961053,2015,27834.0,84420,002YSD-E
TransAlta Corporation,CA89346D1078,2015,3.2041425e7,186390,003FXF-E
Wesco International,US95082P1057,2015,29127.0,23895,001WFS-E
ARÇELIK A.S.,TRAARCLK91H5,2015,59363.0,18299,05HXPV-E
Seoul Semiconductor,KR7046890000,2015,175.0,16788,05J2ZP-E
Axiata Group Berhad,MYL6888OO001,2015,83500.0,522921,061ZWS-E
DS Smith Plc,GB0008220112,2015,1.678283e6,407540,05HXRH-E
Hyundai Glovis Co Ltd,KR7086280005,2015,3.803779e6,5557,060SLB-E
Energy Development Corp,PHY2292T1026,2015,754864.8,2512.1,06MF09-E
Sanlam,ZAE000070660,2015,164.48,43825.64,05HWML-E
FMC Corp,US3024913036,2015,300837.0,66961,000KLW-E
Corning Incorporated,US2193501051,2015,501976.34,1751803.67,000F7B-E
Amadeus FiRe AG,DE0005093108,2015,0.0,291,05J4L7-E
Agility Public Warehousing Co K.S.C.,KW0EQ0601041,2015,82702.0,94952,061YZ6-E
Formosa Plastics Corp,TW0001301000,2015,4.322415e6,4713153,05HWFR-E
Addtech AB,SE0005568136,2015,10112.0,20178,05J3L7-E
Saracen Mineral Holdings,AU000000SAR9,2015,87451.0,60,05JT5Q-E
Emmi AG,CH0012829898,2015,88436.0,55770,05MBK2-E
Tennant Company,US8803451033,2015,22659.0,14115,000XNB-E
"Hologic, Inc.",US4364401012,2015,6084.43,17546.82,000LR1-E
Bertelsmann,DE0005224901,2015,287900.0,282900,002JGK-E
